plant_name_id,ipni_id,taxon,genus,species,family,prediction,predicted_threat,prediction_binomial,accuracy_binomial,category,observed_threat,threat_binomial,confidence,mean_alt,total_flor_regions,mean_eoo,mean_aoo,pa_binomial,protected,II,IV,VI,trop_subtrop_moist_broad,trop_subtrop_grass_sav_shrub,desert_xeric,flooded_grass,montane_grass,hfp_delta_class1,hfp_delta_class2,hfp_delta_class3,hfp_delta_class4,hfp_delta_class5,hfp_2009_class1,hfp_2009_class2,hfp_2009_class3,hfp_2009_class4,hfp_2009_class5,hfp_2009_class6,hfp_2009_class7,hfp_2009_class8,hfp_2009_class9,hfp_2009_class10,hfp_quant_1to3,hfp_quant_1to4,sqrt_eoo,sqrt_aoo,sqrt_desert,new_pred,threatened,.lower,.upper
900155-az,77108935-1,Malva aethiopica,Malva,aethiopica,Malvaceae,correct,T,0,1,VU,T,1,confident,2662.5,3,51643,32,1,present,present,absent,absent,0.151149404,0.729584517,0,0,0.119266079,0.012580581,0.033434276,0.694703146,0.225574417,0.033707581,0,0,0.055657056,0.242558918,0.241951016,0.203122959,0.150371727,0.079789032,0.023329038,0.003220254,0.055657056,0.298215974,227.2509626,5.656854249,0,threatened,0.684239399,0.593390185,0.782306254
506587-az,824322-1,Melhania beguinotii,Melhania,beguinotii,Malvaceae,correct,T,0,1,EN,T,1,confident,1425,1,3641,36,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,60.34069937,6,0.148999813,threatened,0.684239399,0.593390185,0.782306254
508139-az,824401-1,Melhania somalensis,Melhania,somalensis,Malvaceae,correct,T,0,1,EN,T,1,low_confidence,1400,1,26,8,1,present,absent,absent,present,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,5.099019514,2.828427125,0,threatened,0.479072917,0.385374422,0.566426273
508140-az,824412-1,Melhania zavattarii,Melhania,zavattarii,Malvaceae,correct,T,0,1,EN,T,1,confident,1700,2,4773,28,0,absent,absent,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,69.0869018,5.291502622,0.104284009,threatened,0.647321513,0.547816749,0.731363448
479304-wcs,270516-1,Merremia gallabatensis,Merremia,gallabatensis,Convolvulaceae,under,NT,1,0,EN,T,1,low_confidence,800,3,12,12,0,absent,absent,absent,absent,0.315645055,0.354582714,0,0,0.329772231,0.026678016,0.068624473,0.272204398,0.38629229,0.246200824,0,5.27E-09,0.042168189,0.073174317,0.095077745,0.201237808,0.174361386,0.293292877,0.108096244,0.012591429,0.042168194,0.115342512,3.464101615,3.464101615,0,under,0.399953705,0.325403422,0.470533097
479154-wcs,20003257-1,Merremia warderensis,Merremia,warderensis,Convolvulaceae,correct,T,0,1,CR,T,1,confident,460,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.646949861,0.575212776,0.735683865
467466-wcs,77111488-1,Merxmuellera grandiflora,Merxmuellera,grandiflora,Poaceae,correct,NT,0,1,LC,NT,0,confident,3760,1,4,4,1,present,present,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,2,2,0,not_threatened,0.332056917,0.23356098,0.408544142
367496-az,969532-1,Microcharis cana,Microcharis,cana,Fabaceae,correct,T,0,1,EN,T,1,confident,1500,1,8,8,1,present,absent,absent,present,0.257552119,0.081340495,0,0,0.661107386,0.095366241,0.163583428,0.350465901,0.333299311,0.057285119,0,0,0,0.014473539,0.060681751,0.295715227,0.287270901,0.286466469,0.051329291,0.004062822,0,0.014473539,2.828427125,2.828427125,0,threatened,0.650029178,0.577024069,0.731481272
1086667-az,233330-1,Mikaniopsis clematoides,Mikaniopsis,clematoides,Asteraceae,correct,NT,0,1,LC,NT,0,low_confidence,2650,8,361007,220,1,present,present,absent,present,0.209056566,0.527863264,0,0,0.26308017,0.023866778,0.059156212,0.520935755,0.278748802,0.117292452,0,0,0.039012588,0.154265412,0.166535387,0.19679639,0.165517064,0.179630732,0.081136181,0.017106245,0.039012588,0.193278001,600.8385807,14.83239697,0,not_threatened,0.417839702,0.325952426,0.495535375
367790-az,507366-1,Millettia ferruginea,Millettia,ferruginea,Fabaceae,correct,NT,0,1,LC,NT,0,confident,2007.5,11,432947,260,1,present,present,absent,absent,0.220350123,0.543509468,0.005451204,0.000809628,0.229879577,0.022197808,0.065813963,0.529098404,0.274592199,0.108297627,0.000955204,0.004630543,0.052607581,0.152779766,0.167073903,0.197251132,0.166895555,0.172163616,0.070211728,0.015430972,0.058193328,0.210973094,657.9870819,16.1245155,0.073832269,not_threatened,0.307670701,0.244990751,0.376217602
1002716-az,77146121-1,Mucuna mooneyi,Mucuna,mooneyi,Fabaceae,correct,T,0,1,VU,T,1,confident,1985,3,22203,24,1,present,present,absent,absent,0.179171152,0.676485831,0,0,0.144343016,0.015948366,0.044428173,0.655258394,0.227762669,0.056602397,0,0,0.017074662,0.224576772,0.220987338,0.203646182,0.162090515,0.115704134,0.048286325,0.007634072,0.017074662,0.241651434,149.0067113,4.898979486,0,threatened,0.657245665,0.568477604,0.756111315
136884-wcs,452935-1,Ocimum ellenbeckii,Ocimum,ellenbeckii,Lamiaceae,correct,T,0,1,EN,T,1,confident,1300,2,8,8,0,absent,absent,absent,absent,0.221311512,0.572851945,0.018671835,0,0.187164707,0.025807319,0.080270568,0.607101837,0.248676566,0.038143709,0.000392738,0.003331847,0.05401598,0.130066481,0.178682159,0.214026804,0.225211422,0.152681167,0.028636155,0.012955246,0.057740565,0.187807046,2.828427125,2.828427125,0.136644925,threatened,0.553887152,0.474879454,0.641696816
136907-wcs,452955-1,Ocimum formosum,Ocimum,formosum,Lamiaceae,correct,T,0,1,EN,T,1,confident,1725,2,18646,14,1,present,present,absent,present,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,136.550357,3.741657387,0.104284009,threatened,0.553887152,0.474879454,0.641696816
509307-wcs,20009806-1,Orbea circes,Orbea,circes,Apocynaceae,correct,T,0,1,EN,T,1,confident,1125,1,8,8,1,present,present,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2.828427125,2.828427125,0.148999813,threatened,0.717906227,0.649427692,0.783091366
509330-wcs,20009804-1,Orbea gilbertii,Orbea,gilbertii,Apocynaceae,correct,T,0,1,CR,T,1,confident,1850,1,4,4,0,absent,absent,absent,absent,0.367903253,0.250140454,0.007551513,0,0.37440478,0.020405301,0.091290846,0.445863905,0.377000656,0.065439292,0,0,0,0.006024317,0.082226087,0.224372893,0.362922774,0.291823914,0.029396067,0.003233948,0,0.006024317,2,2,0.08689944,threatened,0.718275489,0.649427692,0.783091366
390017-az,911010-1,Oreoschimperella verrucosa,Oreoschimperella,verrucosa,Apiaceae,correct,NT,0,1,LC,NT,0,low_confidence,2850,10,402454,220,1,present,present,absent,absent,0.237701691,0.502222645,0.003701889,0.000950655,0.255423121,0.023816643,0.069792301,0.49851741,0.278452792,0.129420855,0.001066545,0.005356283,0.036582813,0.139575422,0.152433434,0.193834533,0.170730453,0.194329231,0.086804201,0.019287086,0.043005641,0.182581062,634.3926229,14.83239697,0.060843147,not_threatened,0.349898606,0.261175859,0.43659336
144347-wcs,453495-1,Orthosiphon grandiflorus,Orthosiphon,grandiflorus,Lamiaceae,correct,T,0,1,EN,T,1,low_confidence,350,1,8,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2.828427125,2.828427125,0,threatened,0.454763678,0.382477051,0.536629169
428143-wcs,959632-1,Panicum dorsense,Panicum,dorsense,Poaceae,correct,T,0,1,CR,T,1,confident,2150,2,4,4,0,absent,absent,absent,absent,0.195405981,0.632693469,0.030305534,0,0.141595017,0.03053993,0.095351681,0.601336953,0.239773588,0.032997848,0.000667006,0.003720697,0.07212921,0.14111896,0.185652997,0.221868858,0.191238513,0.138940014,0.032089407,0.012574339,0.076516913,0.217635874,2,2,0.174084846,threatened,0.641504102,0.555245528,0.711586575
430173-wcs,412994-1,Panicum ruspolii,Panicum,ruspolii,Poaceae,correct,NT,0,1,LC,NT,0,low_confidence,1600,3,58199,72,1,present,present,absent,present,0.156103062,0.673002197,0.016964528,0,0.153930213,0.019904987,0.062076921,0.649981495,0.238212531,0.029824067,0.00037342,0.002083016,0.100811576,0.183442712,0.214809834,0.207296638,0.163561851,0.098505588,0.021988924,0.007126441,0.103268012,0.286710724,241.2446891,8.485281374,0.13024795,not_threatened,0.397774402,0.333182526,0.477751719
529369-az,435000-1,Paronychia bryoides,Paronychia,bryoides,Caryophyllaceae,under,NT,1,0,EN,T,1,low_confidence,4111.5,1,25,20,1,present,present,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,5,4.472135955,0,under,0.367443038,0.283225291,0.468389821
533234-az,375763-1,Pelargonium boranense,Pelargonium,boranense,Geraniaceae,correct,T,0,1,VU,T,1,confident,1375,2,25048,32,1,present,present,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,158.2655995,5.656854249,0.104284009,threatened,0.65601989,0.583923464,0.756766019
532247-az,376103-1,Pelargonium erlangerianum,Pelargonium,erlangerianum,Geraniaceae,correct,T,0,1,VU,T,1,low_confidence,1725,3,55043,44,1,present,present,absent,present,0.12947779,0.766415753,0.005676956,0,0.098429502,0.01031776,0.029568673,0.711239528,0.22068665,0.028187389,0.000132297,0.001122361,0.057889298,0.230438476,0.243997092,0.206348819,0.159030324,0.076580475,0.018591256,0.005869602,0.059143956,0.289582432,234.6124464,6.633249581,0.075345575,threatened,0.481216788,0.40622377,0.552868824
532580-az,376276-1,Pelargonium hararense,Pelargonium,hararense,Geraniaceae,correct,T,0,1,CR,T,1,confident,2800,1,59,44,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,7.681145748,6.633249581,0,threatened,0.521805651,0.435354084,0.590984109
533822-az,973948-1,Pelargonium wonchiense,Pelargonium,wonchiense,Geraniaceae,correct,T,0,1,CR,T,1,confident,3000,1,4,4,0,absent,absent,absent,absent,0.29462982,0.097515346,0,0,0.607854834,0.027424948,0.090088648,0.207448975,0.327100758,0.347936671,0,0,8.26E-06,0.000371258,0.007121961,0.060471889,0.115582568,0.368127392,0.342553156,0.105763521,8.26E-06,0.000379513,2,2,0,threatened,0.648572565,0.568700212,0.725767478
466547-wcs,77111548-1,Pentameris dolichochaeta,Pentameris,dolichochaeta,Poaceae,correct,T,0,1,EN,T,1,confident,3000,1,20,12,1,present,absent,absent,absent,0.29462982,0.097515346,0,0,0.607854834,0.027424948,0.090088648,0.207448975,0.327100758,0.347936671,0,0,8.26E-06,0.000371258,0.007121961,0.060471889,0.115582568,0.368127392,0.342553156,0.105763521,8.26E-06,0.000379513,4.472135955,3.464101615,0,threatened,0.66138955,0.591895243,0.738977336
466516-wcs,77111672-1,Pentameris trisetoides,Pentameris,trisetoides,Poaceae,correct,NT,0,1,LC,NT,0,confident,3250,5,101683,60,1,present,present,absent,absent,0.212915867,0.404057055,0.000838221,0,0.382188857,0.023284515,0.060980516,0.441240796,0.296794459,0.177699714,0,0,0.057713572,0.097635304,0.122471464,0.170728053,0.167283011,0.233333127,0.12104468,0.029790789,0.057713572,0.155348876,318.8777195,7.745966692,0.028952049,not_threatened,0.352072004,0.275127182,0.422652544
1217683-az,77178408-1,Pentanema confertiflorum,Pentanema,confertiflorum,Asteraceae,correct,NT,0,1,LC,NT,0,low_confidence,3115,4,241798,212,1,present,present,absent,present,0.15662788,0.625807945,0,0,0.217564175,0.014665898,0.034085964,0.580130101,0.255670692,0.115447345,0,0,0.042176835,0.181283594,0.189967736,0.187474345,0.150401578,0.15322403,0.075893515,0.019578368,0.042176835,0.22346043,491.7296005,14.56021978,0,not_threatened,0.417883005,0.327681589,0.495267638
149935-wcs,760249-1,Pentas caffensis,Pentas,caffensis,Rubiaceae,over,T,2,0,NT,NT,0,confident,1700,7,113280,60,1,present,absent,absent,absent,0.250102131,0.469224707,0.004762674,0.001355093,0.274555395,0.025109312,0.079857624,0.491030631,0.279120204,0.124882228,0.001520372,0.007635448,0.07547618,0.141178843,0.152207898,0.178783272,0.148733547,0.176779397,0.094787324,0.022897717,0.084632001,0.225810844,336.5709435,7.745966692,0.06901213,over,0.625171292,0.558973416,0.695204541
536583-az,915352-1,Phragmanthera macrosolen,Phragmanthera,macrosolen,Loranthaceae,over,T,2,0,LC,NT,0,low_confidence,1800,9,278731,156,1,present,absent,absent,absent,0.236886371,0.516383574,0.003821718,0.000981427,0.24192691,0.023867196,0.068884276,0.504774059,0.27758644,0.124888029,0.001101073,0.005529688,0.037767149,0.144093618,0.156083451,0.195654309,0.170391871,0.189356131,0.081443733,0.018578976,0.044397911,0.188491528,527.9498082,12.489996,0.061820042,over,0.489632234,0.375312818,0.592623472
536603-az,915354-1,Phragmanthera sarertaensis,Phragmanthera,sarertaensis,Loranthaceae,correct,T,0,1,VU,T,1,confident,2475,3,34212,40,1,present,present,absent,present,0.146411401,0.733181818,0.007213685,0,0.113193095,0.012446065,0.037470652,0.683610999,0.221143374,0.04532891,0.000168109,0.00142618,0.027100805,0.212526258,0.227493757,0.207647769,0.170909221,0.10493443,0.037615377,0.010178095,0.028695094,0.241221352,184.9648615,6.32455532,0.084933416,threatened,0.717781068,0.597505931,0.820341997
153472-wcs,931881-1,Phyllanthus borenensis,Phyllanthus,borenensis,Phyllanthaceae,correct,T,0,1,CR,T,1,confident,1100,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.663726766,0.578405116,0.735947919
153727-wcs,931882-1,Phyllanthus dewildeorum,Phyllanthus,dewildeorum,Phyllanthaceae,correct,T,0,1,EN,T,1,confident,1400,2,19729,20,0,absent,absent,absent,absent,0.400165633,0.351142421,0,0,0.248691946,0.040879024,0.123728172,0.371194118,0.352506382,0.111692304,0,0,0.045557672,0.115878752,0.127236725,0.217958308,0.188481193,0.222433809,0.076603904,0.005849636,0.045557672,0.161436424,140.4599587,4.472135955,0,threatened,0.625683809,0.552665434,0.709571166
373697-wcs,77086230-1,Phyllopentas concinna,Phyllopentas,concinna,Rubiaceae,correct,T,0,1,EN,T,1,confident,1600,1,192,12,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,13.85640646,3.464101615,0,threatened,0.52617502,0.444186105,0.607211432
373700-wcs,77086240-1,Phyllopentas tenuis,Phyllopentas,tenuis,Rubiaceae,correct,T,0,1,VU,T,1,confident,1650,4,30432,32,1,present,absent,absent,absent,0.226370414,0.584144679,0.007258114,0,0.182226793,0.024769904,0.072980443,0.58112161,0.265585979,0.055542065,0.000169169,0.00143517,0.085166726,0.174727915,0.196516393,0.205657094,0.165728033,0.125474261,0.037868314,0.007256926,0.086771065,0.26149898,174.4476999,5.656854249,0.085194563,threatened,0.70250642,0.641357811,0.770822597
402408-az,937570-1,Pimpinella ahmarensis,Pimpinella,ahmarensis,Apiaceae,correct,T,0,1,EN,T,1,confident,2290.5,1,188,12,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,13.7113092,3.464101615,0,threatened,0.658955604,0.591877613,0.737807454
